Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2/6/17,AQS,370110002,1,4.9,ug/m3 LC,20,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
2/9/17,AQS,370110002,1,1.2,ug/m3 LC,5,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
2/12/17,AQS,370110002,1,5.8,ug/m3 LC,24,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
2/15/17,AQS,370110002,1,2.1,ug/m3 LC,9,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
2/18/17,AQS,370110002,1,4.3,ug/m3 LC,18,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
2/21/17,AQS,370110002,1,9.3,ug/m3 LC,39,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
2/24/17,AQS,370110002,1,5.3,ug/m3 LC,22,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
2/27/17,AQS,370110002,1,5.4,ug/m3 LC,23,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
3/2/17,AQS,370110002,1,1.9,ug/m3 LC,8,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
3/5/17,AQS,370110002,1,6.2,ug/m3 LC,26,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
3/8/17,AQS,370110002,1,1.8,ug/m3 LC,8,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
3/11/17,AQS,370110002,1,1.7,ug/m3 LC,7,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
3/14/17,AQS,370110002,1,2.8,ug/m3 LC,12,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
3/17/17,AQS,370110002,1,7.3,ug/m3 LC,30,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
3/20/17,AQS,370110002,1,4.1,ug/m3 LC,17,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
3/23/17,AQS,370110002,1,6.8,ug/m3 LC,28,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
3/26/17,AQS,370110002,1,5.7,ug/m3 LC,24,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
3/29/17,AQS,370110002,1,2.3,ug/m3 LC,10,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
4/1/17,AQS,370110002,1,0.8,ug/m3 LC,3,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
4/4/17,AQS,370110002,1,2.7,ug/m3 LC,11,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
4/7/17,AQS,370110002,1,1.4,ug/m3 LC,6,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
4/10/17,AQS,370110002,1,28,ug/m3 LC,84,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
4/13/17,AQS,370110002,1,6.6,ug/m3 LC,28,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
4/16/17,AQS,370110002,1,8.1,ug/m3 LC,34,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
4/19/17,AQS,370110002,1,4,ug/m3 LC,17,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
4/22/17,AQS,370110002,1,3.7,ug/m3 LC,15,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
4/25/17,AQS,370110002,1,0.9,ug/m3 LC,4,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
4/28/17,AQS,370110002,1,6.9,ug/m3 LC,29,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
5/1/17,AQS,370110002,1,3.4,ug/m3 LC,14,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
5/4/17,AQS,370110002,1,5.2,ug/m3 LC,22,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
5/7/17,AQS,370110002,1,2.5,ug/m3 LC,10,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
5/10/17,AQS,370110002,1,9.7,ug/m3 LC,40,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
5/13/17,AQS,370110002,1,2,ug/m3 LC,8,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
5/16/17,AQS,370110002,1,8.1,ug/m3 LC,34,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
5/19/17,AQS,370110002,1,7.7,ug/m3 LC,32,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
5/22/17,AQS,370110002,1,3.4,ug/m3 LC,14,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
5/25/17,AQS,370110002,1,2.9,ug/m3 LC,12,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
5/31/17,AQS,370110002,1,5,ug/m3 LC,21,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
6/3/17,AQS,370110002,1,6.3,ug/m3 LC,26,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
6/6/17,AQS,370110002,1,3.9,ug/m3 LC,16,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
6/9/17,AQS,370110002,1,3.6,ug/m3 LC,15,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
6/12/17,AQS,370110002,1,7,ug/m3 LC,29,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
6/15/17,AQS,370110002,1,4.9,ug/m3 LC,20,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
6/18/17,AQS,370110002,1,5.3,ug/m3 LC,22,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
6/21/17,AQS,370110002,1,6.3,ug/m3 LC,26,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
6/24/17,AQS,370110002,1,2.8,ug/m3 LC,12,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
6/27/17,AQS,370110002,1,4.2,ug/m3 LC,18,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
6/30/17,AQS,370110002,1,2.4,ug/m3 LC,10,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
7/3/17,AQS,370110002,1,6.8,ug/m3 LC,28,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
7/6/17,AQS,370110002,1,4.4,ug/m3 LC,18,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
7/9/17,AQS,370110002,1,5.9,ug/m3 LC,25,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
7/12/17,AQS,370110002,1,7.6,ug/m3 LC,32,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
7/15/17,AQS,370110002,1,6.3,ug/m3 LC,26,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
7/18/17,AQS,370110002,1,6.7,ug/m3 LC,28,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
7/21/17,AQS,370110002,1,9.3,ug/m3 LC,39,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
7/24/17,AQS,370110002,1,6.6,ug/m3 LC,28,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
7/27/17,AQS,370110002,1,11.2,ug/m3 LC,47,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
7/30/17,AQS,370110002,1,3.3,ug/m3 LC,14,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
8/2/17,AQS,370110002,1,8.6,ug/m3 LC,36,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
8/5/17,AQS,370110002,1,6,ug/m3 LC,25,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
8/8/17,AQS,370110002,1,4.7,ug/m3 LC,20,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
8/11/17,AQS,370110002,1,6.4,ug/m3 LC,27,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
8/14/17,AQS,370110002,1,4.7,ug/m3 LC,20,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
8/17/17,AQS,370110002,1,5,ug/m3 LC,21,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
8/20/17,AQS,370110002,1,8.7,ug/m3 LC,36,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
8/23/17,AQS,370110002,1,6.9,ug/m3 LC,29,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
8/26/17,AQS,370110002,1,9.5,ug/m3 LC,40,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
8/29/17,AQS,370110002,1,3.2,ug/m3 LC,13,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
9/1/17,AQS,370110002,1,3,ug/m3 LC,13,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
9/4/17,AQS,370110002,1,7.4,ug/m3 LC,31,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
9/7/17,AQS,370110002,1,3.7,ug/m3 LC,15,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
9/10/17,AQS,370110002,1,2.8,ug/m3 LC,12,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
9/13/17,AQS,370110002,1,5.2,ug/m3 LC,22,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
9/16/17,AQS,370110002,1,5.4,ug/m3 LC,23,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
9/19/17,AQS,370110002,1,7.3,ug/m3 LC,30,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
9/22/17,AQS,370110002,1,8.3,ug/m3 LC,35,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
9/25/17,AQS,370110002,1,4.9,ug/m3 LC,20,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
9/28/17,AQS,370110002,1,9.4,ug/m3 LC,39,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
10/1/17,AQS,370110002,1,2.2,ug/m3 LC,9,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
10/4/17,AQS,370110002,1,4,ug/m3 LC,17,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
10/7/17,AQS,370110002,1,4.9,ug/m3 LC,20,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
10/10/17,AQS,370110002,1,4.2,ug/m3 LC,18,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
10/13/17,AQS,370110002,1,1.6,ug/m3 LC,7,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
10/16/17,AQS,370110002,1,1.7,ug/m3 LC,7,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
10/19/17,AQS,370110002,1,3.2,ug/m3 LC,13,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
10/22/17,AQS,370110002,1,5.9,ug/m3 LC,25,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
10/25/17,AQS,370110002,1,2.9,ug/m3 LC,12,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
10/28/17,AQS,370110002,1,4.4,ug/m3 LC,18,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
10/31/17,AQS,370110002,1,5.6,ug/m3 LC,23,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
11/3/17,AQS,370110002,1,6.7,ug/m3 LC,28,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
11/6/17,AQS,370110002,1,6.6,ug/m3 LC,28,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
11/9/17,AQS,370110002,1,0.8,ug/m3 LC,3,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
11/12/17,AQS,370110002,1,4.2,ug/m3 LC,18,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
11/15/17,AQS,370110002,1,6.7,ug/m3 LC,28,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
11/18/17,AQS,370110002,1,7.9,ug/m3 LC,33,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
11/21/17,AQS,370110002,1,5.2,ug/m3 LC,22,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
11/24/17,AQS,370110002,1,7.5,ug/m3 LC,31,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
11/27/17,AQS,370110002,1,2.1,ug/m3 LC,9,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
11/30/17,AQS,370110002,1,9.2,ug/m3 LC,38,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
12/3/17,AQS,370110002,1,7,ug/m3 LC,29,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
12/6/17,AQS,370110002,1,1.1,ug/m3 LC,5,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
12/9/17,AQS,370110002,1,2.3,ug/m3 LC,10,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
12/12/17,AQS,370110002,1,3.8,ug/m3 LC,16,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
12/15/17,AQS,370110002,1,8.2,ug/m3 LC,34,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
12/18/17,AQS,370110002,1,1.3,ug/m3 LC,5,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
12/21/17,AQS,370110002,1,5.5,ug/m3 LC,23,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
12/24/17,AQS,370110002,1,1.1,ug/m3 LC,5,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
12/30/17,AQS,370110002,1,6.8,ug/m3 LC,28,Linville Falls,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,37,North Carolina,11,Avery,35.972347,-81.933072
1/1/17,AQS,370210034,1,2.3,ug/m3 LC,10,Board Of Ed. Bldg.,1,100,88101,PM2.5 - Local Conditions,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.6062,-82.5844
1/4/17,AQS,370210034,1,3,ug/m3 LC,13,Board Of Ed. Bldg.,1,100,88101,PM2.5 - Local Conditions,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.6062,-82.5844
1/7/17,AQS,370210034,1,6.7,ug/m3 LC,28,Board Of Ed. Bldg.,1,100,88101,PM2.5 - Local Conditions,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.6062,-82.5844
1/10/17,AQS,370210034,1,5.8,ug/m3 LC,24,Board Of Ed. Bldg.,1,100,88101,PM2.5 - Local Conditions,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.6062,-82.5844
1/13/17,AQS,370210034,1,7.4,ug/m3 LC,31,Board Of Ed. Bldg.,1,100,88101,PM2.5 - Local Conditions,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.6062,-82.5844
1/16/17,AQS,370210034,1,12.2,ug/m3 LC,51,Board Of Ed. Bldg.,1,100,88101,PM2.5 - Local Conditions,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.6062,-82.5844
1/19/17,AQS,370210034,1,5.5,ug/m3 LC,23,Board Of Ed. Bldg.,1,100,88101,PM2.5 - Local Conditions,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.6062,-82.5844
1/22/17,AQS,370210034,1,3.5,ug/m3 LC,15,Board Of Ed. Bldg.,1,100,88101,PM2.5 - Local Conditions,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.6062,-82.5844
1/25/17,AQS,370210034,1,4.3,ug/m3 LC,18,Board Of Ed. Bldg.,1,100,88101,PM2.5 - Local Conditions,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.6062,-82.5844
1/28/17,AQS,370210034,1,2.5,ug/m3 LC,10,Board Of Ed. Bldg.,1,100,88101,PM2.5 - Local Conditions,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.6062,-82.5844
1/31/17,AQS,370210034,1,9.7,ug/m3 LC,40,Board Of Ed. Bldg.,1,100,88101,PM2.5 - Local Conditions,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.6062,-82.5844
2/3/17,AQS,370210034,1,3.8,ug/m3 LC,16,Board Of Ed. Bldg.,1,100,88101,PM2.5 - Local Conditions,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.6062,-82.5844
2/6/17,AQS,370210034,1,7.5,ug/m3 LC,31,Board Of Ed. Bldg.,1,100,88101,PM2.5 - Local Conditions,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.6062,-82.5844
2/9/17,AQS,370210034,1,2.3,ug/m3 LC,10,Board Of Ed. Bldg.,1,100,88101,PM2.5 - Local Conditions,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.6062,-82.5844
2/12/17,AQS,370210034,1,9.5,ug/m3 LC,40,Board Of Ed. Bldg.,1,100,88101,PM2.5 - Local Conditions,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.6062,-82.5844
2/15/17,AQS,370210034,1,3.9,ug/m3 LC,16,Board Of Ed. Bldg.,1,100,88101,PM2.5 - Local Conditions,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.6062,-82.5844
2/18/17,AQS,370210034,1,8.8,ug/m3 LC,37,Board Of Ed. Bldg.,1,100,88101,PM2.5 - Local Conditions,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.6062,-82.5844
2/21/17,AQS,370210034,1,9.4,ug/m3 LC,39,Board Of Ed. Bldg.,1,100,88101,PM2.5 - Local Conditions,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.6062,-82.5844
2/24/17,AQS,370210034,1,7.1,ug/m3 LC,30,Board Of Ed. Bldg.,1,100,88101,PM2.5 - Local Conditions,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.6062,-82.5844
2/27/17,AQS,370210034,1,7.6,ug/m3 LC,32,Board Of Ed. Bldg.,1,100,88101,PM2.5 - Local Conditions,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.6062,-82.5844
3/2/17,AQS,370210034,1,3,ug/m3 LC,13,Board Of Ed. Bldg.,1,100,88101,PM2.5 - Local Conditions,11700,"Asheville, NC",37,North Carolina,21,Buncombe,35.6062,-82.5844
